team,season,week,total_yards,def_yards_allowed,turnovers,possession_time,pass_yards,rush_yards,third_down_pct,redzone_pct,point_diff,ypp,result,is_champion
Steelers,2002,12,391,352,0,2048,235,156,0.2727272727272727,0.0,8,6.306451612903226,1,0
Steelers,2002,11,357,378,3,1407,312,45,0.38461538461538464,0.0,-8,5.852459016393443,0,0
Steelers,2002,9,391,193,1,2530,255,136,0.5,0.0,3,4.6,1,0
Steelers,2002,8,283,360,1,1595,179,104,0.4166666666666667,0.0,13,5.1454545454545455,1,0
Steelers,2002,7,364,367,1,1747,182,182,0.42857142857142855,0.0,18,6.385964912280702,1,0
Texans,2002,17,224,277,1,1909,196,28,0.4117647058823529,0.0,-10,3.393939393939394,0,0
Texans,2002,16,166,437,3,1382,99,67,0.26666666666666666,0.0,-16,2.8620689655172415,0,0
Texans,2002,15,277,298,2,1724,182,95,0.4666666666666667,0.0,-4,4.616666666666666,0,0
Texans,2002,14,47,422,1,1219,10,37,0.08333333333333333,0.0,18,1.175,1,0
Texans,2002,13,165,278,2,1672,100,65,0.13333333333333333,0.0,-16,2.7049180327868854,0,0
Texans,2002,12,212,369,1,1933,89,123,0.25,0.0,2,3.365079365079365,1,0
Texans,2002,11,272,321,2,1868,194,78,0.18181818181818182,0.0,-3,4.387096774193548,0,0
Texans,2002,10,233,251,3,1583,165,68,0.26666666666666666,0.0,-7,3.7580645161290325,0,0
Texans,2002,9,268,390,2,1718,186,82,0.38461538461538464,0.0,-35,4.5423728813559325,0,0
Texans,2002,8,242,290,1,1581,161,81,0.23076923076923078,0.0,2,4.566037735849057,1,0
Titans,2002,17,277,224,0,1691,137,140,0.2857142857142857,0.0,10,4.616666666666666,1,0
Titans,2002,16,298,214,0,2139,123,175,0.36363636363636365,0.0,18,4.806451612903226,1,0
Titans,2002,15,365,176,1,2490,127,238,0.4444444444444444,0.0,17,4.9324324324324325,1,0
Titans,2002,14,348,389,1,1966,229,119,0.6666666666666666,0.0,10,6.105263157894737,1,0
Titans,2002,13,476,345,1,2147,334,142,0.5,0.0,3,6.2631578947368425,1,0
Titans,2002,12,402,199,4,2049,281,121,0.3888888888888889,0.0,-1,5.36,0,0
Titans,2002,11,378,357,1,2193,257,121,0.631578947368421,0.0,8,5.178082191780822,1,0
Titans,2002,10,251,233,2,2017,109,142,0.2727272727272727,0.0,7,4.183333333333334,1,0
Titans,2002,9,198,378,0,1901,77,121,0.3,0.0,8,3.8823529411764706,1,0
Titans,2002,8,342,384,1,1565,208,134,0.36363636363636365,0.0,6,6.218181818181818,1,0
Vikings,2002,17,450,386,2,2071,296,154,0.5833333333333334,0.0,2,6.818181818181818,1,0
Vikings,2002,16,368,239,3,2154,239,129,0.5714285714285714,0.0,3,5.575757575757576,1,0
Vikings,2002,15,439,299,0,1881,293,146,0.5714285714285714,0.0,1,6.859375,1,0
Vikings,2002,14,316,328,1,1766,125,191,0.2,0.0,-4,5.642857142857143,0,0
Vikings,2002,13,369,379,3,2205,230,139,0.3684210526315789,0.0,-6,4.555555555555555,0,0
Vikings,2002,12,417,299,3,1701,264,153,0.4666666666666667,0.0,-7,5.346153846153846,0,0
Vikings,2002,11,425,367,3,1925,207,218,0.3333333333333333,0.0,10,6.538461538461538,1,0
Vikings,2002,10,356,460,2,1546,132,224,0.0,0.0,-7,6.245614035087719,0,0
Vikings,2002,9,387,446,3,1604,214,173,0.6,0.0,-14,7.036363636363636,0,0
Vikings,2002,8,364,218,1,2463,216,148,0.5,0.0,18,4.918918918918919,1,0
49ers,2003,17,290,394,1,1689,231,59,0.2857142857142857,0.0,-7,4.603174603174603,0,0
49ers,2003,16,414,293,1,2179,211,203,0.42857142857142855,0.0,3,5.594594594594595,1,0
49ers,2003,15,502,393,3,1609,331,171,0.6666666666666666,0.0,-3,8.229508196721312,0,0
49ers,2003,14,496,210,1,1917,264,232,0.5,0.0,36,7.515151515151516,1,0
49ers,2003,13,264,282,4,1959,158,106,0.26666666666666666,0.0,-38,4.0,0,0
49ers,2003,12,192,379,1,1517,119,73,0.25,0.0,-10,3.4909090909090907,0,0
49ers,2003,11,423,349,0,1832,254,169,0.3333333333333333,0.0,16,7.169491525423729,1,0
49ers,2003,9,389,340,2,2059,224,165,0.6923076923076923,0.0,20,5.984615384615385,1,0
49ers,2003,8,255,314,1,1623,149,106,0.5,0.0,-3,4.473684210526316,0,0
49ers,2003,7,458,326,2,1988,246,212,0.23076923076923078,0.0,17,6.450704225352113,1,0
Bears,2003,17,241,282,2,1537,157,84,0.13333333333333333,0.0,-28,3.5441176470588234,0,0
Bears,2003,16,429,286,2,2274,238,191,0.5294117647058824,0.0,3,5.797297297297297,1,0
Bears,2003,15,232,393,0,1365,145,87,0.42857142857142855,0.0,3,4.296296296296297,1,0
Bears,2003,14,275,307,5,1476,231,44,0.29411764705882354,0.0,-13,4.365079365079365,0,0
Bears,2003,13,422,197,1,2122,268,154,0.4166666666666667,0.0,25,5.552631578947368,1,0
Bears,2003,12,217,365,0,1963,111,106,0.23529411764705882,0.0,9,3.1911764705882355,1,0
Bears,2003,11,241,320,2,1667,146,95,0.3125,0.0,-2,4.084745762711864,0,0
Bears,2003,10,199,248,1,1800,133,66,0.2857142857142857,0.0,-2,3.685185185185185,0,0
Bears,2003,9,341,199,1,2146,216,125,0.38461538461538464,0.0,13,5.246153846153846,1,0
Bears,2003,8,261,260,0,1807,193,68,0.5,0.0,8,4.423728813559322,1,0
Bengals,2003,17,271,379,1,1735,156,115,0.42857142857142855,0.0,-8,4.301587301587301,0,0
Bengals,2003,16,286,371,3,1482,187,99,0.3076923076923077,0.0,-17,5.2,0,0
Bengals,2003,15,393,502,0,1991,168,225,0.5384615384615384,0.0,3,6.140625,1,0
Bengals,2003,14,268,353,5,1624,168,100,0.3076923076923077,0.0,-18,4.620689655172414,0,0
Bengals,2003,13,379,384,0,1607,266,113,0.5,0.0,4,6.5344827586206895,1,0
Bengals,2003,12,444,325,1,2298,234,210,0.65,0.0,7,5.162790697674419,1,0
Bengals,2003,11,422,371,0,1968,222,200,0.3076923076923077,0.0,5,6.298507462686567,1,0
Bengals,2003,10,422,269,1,2475,182,240,0.6111111111111112,0.0,7,5.0843373493975905,1,0
Bengals,2003,9,263,304,2,1508,215,48,0.3,0.0,-3,4.5344827586206895,0,0
Bengals,2003,8,412,459,0,1946,218,194,0.4375,0.0,3,6.242424242424242,1,0
Bills,2003,17,256,321,4,1612,174,82,0.47058823529411764,0.0,-31,3.8208955223880596,0,0
Bills,2003,16,177,169,4,1635,104,73,0.3333333333333333,0.0,-17,2.8548387096774195,0,0
Bills,2003,15,241,349,1,1395,152,89,0.16666666666666666,0.0,-2,4.547169811320755,0,0
Bills,2003,14,256,215,2,1879,53,203,0.2222222222222222,0.0,11,4.413793103448276,1,0
Bills,2003,13,403,222,0,2347,252,151,0.35714285714285715,0.0,17,5.445945945945946,1,0
Bills,2003,12,228,326,1,1679,118,110,0.23076923076923078,0.0,-3,4.0,0,0
Bills,2003,11,335,245,1,1916,153,182,0.23076923076923078,0.0,-2,5.775862068965517,0,0
Bills,2003,10,185,236,2,1632,85,100,0.1875,0.0,-4,2.9838709677419355,0,0
Bills,2003,8,266,375,7,1973,133,133,0.2727272727272727,0.0,-33,3.970149253731343,0,0
Bills,2003,7,432,169,2,2215,236,196,0.3,0.0,17,6.545454545454546,1,0
Broncos,2003,17,216,366,3,1848,102,114,0.25,0.0,-28,3.540983606557377,0,0
Broncos,2003,16,465,183,1,2698,238,227,0.6923076923076923,0.0,14,6.549295774647887,1,0
Broncos,2003,15,417,275,1,2675,252,165,0.5333333333333333,0.0,3,5.2784810126582276,1,0
Broncos,2003,14,508,444,0,1896,238,270,0.5555555555555556,0.0,18,8.327868852459016,1,0
Broncos,2003,13,287,262,1,2259,94,193,0.2,0.0,14,4.159420289855072,1,0
Broncos,2003,12,365,217,0,1637,165,200,0.3333333333333333,0.0,-9,6.186440677966102,0,0
Broncos,2003,11,448,96,3,2651,247,201,0.55,0.0,29,5.270588235294118,1,0
Broncos,2003,9,277,419,1,1884,163,114,0.2857142857142857,0.0,-4,4.328125,0,0
Broncos,2003,8,194,277,2,1710,90,104,0.26666666666666666,0.0,-20,3.2333333333333334,0,0
Broncos,2003,7,321,340,3,1926,183,138,0.2727272727272727,0.0,-8,4.6521739130434785,0,0
Browns,2003,17,379,271,0,1865,115,264,0.36363636363636365,0.0,8,6.5344827586206895,1,0
Browns,2003,16,211,359,4,1640,133,78,0.23076923076923078,0.0,-35,3.403225806451613,0,0
Browns,2003,15,275,417,1,1235,173,102,0.18181818181818182,0.0,-3,5.612244897959184,0,0
Browns,2003,14,309,328,4,1497,147,162,0.4444444444444444,0.0,-6,5.618181818181818,0,0
Browns,2003,13,214,463,3,1281,167,47,0.2,0.0,-27,3.962962962962963,0,0
Browns,2003,12,303,168,5,1953,213,90,0.47058823529411764,0.0,-7,4.04,0,0
Browns,2003,11,481,187,0,2373,392,89,0.5714285714285714,0.0,38,7.073529411764706,1,0
Browns,2003,10,199,443,2,1609,119,80,0.2727272727272727,0.0,-21,3.9019607843137254,0,0
Browns,2003,8,203,347,1,1611,119,84,0.21428571428571427,0.0,-6,3.440677966101695,0,0
Browns,2003,7,277,289,2,1871,176,101,0.14285714285714285,0.0,-6,5.036363636363636,0,0
Buccaneers,2003,17,274,344,4,1667,185,89,0.23076923076923078,0.0,-20,4.6440677966101696,0,0
Buccaneers,2003,16,440,267,4,1815,346,94,0.6153846153846154,0.0,-2,6.285714285714286,0,0
Buccaneers,2003,15,398,107,0,2314,237,161,0.2857142857142857,0.0,13,5.685714285714286,1,0
Buccaneers,2003,14,314,292,1,1849,207,107,0.4666666666666667,0.0,7,4.90625,1,0
Buccaneers,2003,13,221,359,1,1710,144,77,0.16666666666666666,0.0,-7,3.7457627118644066,0,0
Buccaneers,2003,12,358,212,3,2251,265,93,0.2857142857142857,0.0,6,4.972222222222222,1,0
Buccaneers,2003,11,285,282,3,1553,131,154,0.09090909090909091,0.0,-7,5.816326530612245,0,0
Buccaneers,2003,10,347,341,1,1809,258,89,0.26666666666666666,0.0,-3,5.338461538461538,0,0
Buccaneers,2003,9,352,257,6,1786,296,56,0.3076923076923077,0.0,-3,5.176470588235294,0,0
Buccaneers,2003,8,261,178,0,2084,133,128,0.3125,0.0,16,4.142857142857143,1,0
Cardinals,2003,17,219,342,1,1711,155,64,0.21428571428571427,0.0,1,3.65,1,0
Cardinals,2003,16,299,340,1,1994,220,79,0.3333333333333333,0.0,-18,4.04054054054054,0,0
Cardinals,2003,15,317,298,2,2274,146,171,0.5333333333333333,0.0,-3,4.594202898550725,0,0
Cardinals,2003,14,210,496,2,1683,151,59,0.21428571428571427,0.0,-36,3.230769230769231,0,0
Cardinals,2003,13,197,422,3,1478,151,46,0.3076923076923077,0.0,-25,3.8627450980392157,0,0
Cardinals,2003,12,358,415,2,1873,192,166,0.5,0.0,-3,6.172413793103448,0,0
Cardinals,2003,11,187,481,4,1227,146,41,0.3,0.0,-38,4.065217391304348,0,0
Cardinals,2003,10,379,246,1,2024,283,96,0.1875,0.0,-13,4.9868421052631575,0,0
Cardinals,2003,9,304,263,1,2092,143,161,0.5,0.0,3,4.537313432835821,1,0
Cardinals,2003,8,314,255,1,2276,93,221,0.4,0.0,3,4.485714285714286,1,0
Chargers,2003,17,337,141,0,1958,74,263,0.23076923076923078,0.0,7,4.955882352941177,1,0
Chargers,2003,16,344,341,3,1538,228,116,0.38461538461538464,0.0,-16,5.292307692307692,0,0
Chargers,2003,15,424,361,4,1951,336,88,0.4375,0.0,-17,5.5064935064935066,0,0
Chargers,2003,14,375,276,2,1928,244,131,0.42857142857142855,0.0,7,6.25,1,0
Chargers,2003,13,370,335,3,1601,211,159,0.38461538461538464,0.0,-4,5.873015873015873,0,0
Chargers,2003,12,325,444,0,1302,207,118,0.2727272727272727,0.0,-7,5.909090909090909,0,0
Chargers,2003,11,96,448,4,949,56,40,0.2,0.0,-29,2.4,0,0
Chargers,2003,10,458,460,0,1612,247,211,0.6666666666666666,0.0,14,8.035087719298245,1,0
Chargers,2003,9,199,341,1,1454,119,80,0.2222222222222222,0.0,-13,4.4222222222222225,0,0
Chargers,2003,8,250,264,3,1908,146,104,0.21428571428571427,0.0,-16,3.7313432835820897,0,0
Chiefs,2003,17,282,241,1,2063,195,87,0.38461538461538464,0.0,28,4.338461538461538,1,0
Chiefs,2003,16,329,469,4,1439,224,105,0.45454545454545453,0.0,-25,5.39344262295082,0,0
Chiefs,2003,15,521,334,0,1791,372,149,0.5714285714285714,0.0,28,8.683333333333334,1,0
Chiefs,2003,14,444,508,0,1704,381,63,0.6153846153846154,0.0,-18,6.434782608695652,0,0
Chiefs,2003,13,335,370,2,1999,141,194,0.4166666666666667,0.0,4,4.785714285714286,1,0
Chiefs,2003,12,384,379,0,1673,242,142,0.3333333333333333,0.0,3,6.508474576271187,1,0
Chiefs,2003,11,371,422,0,1632,304,67,0.09090909090909091,0.0,-5,6.183333333333334,0,0
Chiefs,2003,10,443,199,2,1991,348,95,0.75,0.0,21,6.152777777777778,1,0
Chiefs,2003,8,375,266,0,1627,275,100,0.2,0.0,33,6.147540983606557,1,0
Chiefs,2003,7,319,357,1,1681,194,125,0.3076923076923077,0.0,7,5.8,1,0
Colts,2003,17,418,204,2,2132,211,207,0.4666666666666667,0.0,3,5.428571428571429,1,0
Colts,2003,16,183,465,0,902,136,47,0.2222222222222222,0.0,-14,4.945945945945946,0,0
Colts,2003,15,465,154,2,2008,287,178,0.5,0.0,31,7.265625,1,0
Colts,2003,14,340,327,0,2034,224,116,0.35714285714285715,0.0,2,4.857142857142857,1,0
Colts,2003,13,370,282,2,1921,272,98,0.3125,0.0,-4,4.6835443037974684,0,0
Colts,2003,12,326,228,1,1921,223,103,0.5294117647058824,0.0,3,4.465753424657534,1,0
Colts,2003,11,538,324,0,2332,393,145,0.5,0.0,7,6.987012987012987,1,0
Colts,2003,10,394,353,2,1701,347,47,0.4,0.0,-5,5.96969696969697,0,0
Colts,2003,9,356,239,2,2260,241,115,0.3888888888888889,0.0,6,4.684210526315789,1,0
Colts,2003,8,391,270,1,1768,269,122,0.45454545454545453,0.0,9,6.859649122807017,1,0
Commanders,2003,17,260,332,2,1718,181,79,0.4444444444444444,0.0,-24,4.56140350877193,0,0
Commanders,2003,16,286,429,0,1326,242,44,0.1111111111111111,0.0,-3,6.217391304347826,0,0
Commanders,2003,15,161,326,6,1381,55,106,0.21428571428571427,0.0,-27,2.9814814814814814,0,0
Commanders,2003,14,288,220,0,2228,138,150,0.5,0.0,13,4.173913043478261,1,0
Commanders,2003,13,392,310,3,1710,231,161,0.35714285714285715,0.0,-4,5.764705882352941,0,0
Commanders,2003,12,277,317,2,2050,148,129,0.42857142857142855,0.0,-1,4.073529411764706,0,0
Commanders,2003,11,181,427,2,1544,127,54,0.3125,0.0,-3,3.0166666666666666,0,0
Commanders,2003,10,379,346,2,1792,242,137,0.42857142857142855,0.0,7,5.8307692307692305,1,0
Commanders,2003,9,213,400,0,1544,124,89,0.09090909090909091,0.0,-7,4.018867924528302,0,0
Commanders,2003,7,169,432,1,1385,110,59,0.14285714285714285,0.0,-17,3.188679245283019,0,0
Cowboys,2003,17,352,291,3,1916,267,85,0.5294117647058824,0.0,-6,4.821917808219178,0,0
Cowboys,2003,16,326,213,0,1949,222,104,0.25,0.0,16,5.433333333333334,1,0
Cowboys,2003,15,326,161,1,2219,104,222,0.3888888888888889,0.0,27,4.527777777777778,1,0
Cowboys,2003,14,225,403,2,2002,75,150,0.15384615384615385,0.0,-26,3.6885245901639343,0,0
Cowboys,2003,13,354,365,5,1573,263,91,0.3076923076923077,0.0,-19,5.80327868852459,0,0
Cowboys,2003,12,319,244,1,2042,254,65,0.25,0.0,4,4.6231884057971016,1,0
Cowboys,2003,11,291,268,3,1846,207,84,0.4,0.0,-12,4.476923076923077,0,0
Cowboys,2003,10,236,185,0,1968,114,122,0.3888888888888889,0.0,4,3.420289855072464,1,0
Cowboys,2003,9,400,213,4,2056,192,208,0.625,0.0,7,5.405405405405405,1,0
Cowboys,2003,8,178,261,3,1516,118,60,0.25,0.0,-16,3.4901960784313726,0,0
Dolphins,2003,17,397,285,1,1828,316,81,0.5,0.0,2,6.964912280701754,1,0
Dolphins,2003,16,169,177,2,1965,37,132,0.26666666666666666,0.0,17,2.9649122807017543,1,0
Dolphins,2003,15,398,401,2,1925,221,177,0.21428571428571427,0.0,-7,5.605633802816901,0,0
Dolphins,2003,14,134,228,3,1635,66,68,0.2222222222222222,0.0,-12,2.19672131147541,0,0
Dolphins,2003,13,365,354,1,2027,239,126,0.38461538461538464,0.0,19,5.615384615384615,1,0
Dolphins,2003,12,317,277,3,1550,173,144,0.36363636363636365,0.0,1,5.56140350877193,1,0
Dolphins,2003,11,267,223,1,2097,126,141,0.2,0.0,3,3.608108108108108,1,0
Dolphins,2003,10,224,324,5,1347,165,59,0.1,0.0,-24,4.226415094339623,0,0
Dolphins,2003,9,239,356,2,1340,192,47,0.1,0.0,-6,4.979166666666667,0,0
Dolphins,2003,8,264,250,1,1692,183,81,0.5,0.0,16,4.631578947368421,1,0
Eagles,2003,17,332,260,0,1882,249,83,0.5454545454545454,0.0,24,5.627118644067797,1,0
Eagles,2003,16,293,414,3,1486,205,88,0.3,0.0,-3,5.745098039215686,0,0
Eagles,2003,15,401,398,1,1675,261,140,0.375,0.0,7,7.035087719298246,1,0
Eagles,2003,14,403,225,0,1598,228,175,0.3333333333333333,0.0,26,6.830508474576271,1,0
Eagles,2003,13,283,336,2,1794,159,124,0.4166666666666667,0.0,9,4.964912280701754,1,0
Eagles,2003,12,448,466,0,1864,247,201,0.4,0.0,13,7.466666666666667,1,0
Eagles,2003,11,376,361,1,1693,314,62,0.375,0.0,18,7.372549019607843,1,0
Eagles,2003,10,282,309,0,1725,190,92,0.2857142857142857,0.0,3,4.548387096774194,1,0
Eagles,2003,9,430,278,0,1725,302,128,0.18181818181818182,0.0,7,6.825396825396825,1,0
Eagles,2003,8,306,377,2,1882,112,194,0.5454545454545454,0.0,7,5.1,1,0
Falcons,2003,17,344,320,1,1882,178,166,0.6428571428571429,0.0,7,5.548387096774194,1,0
Falcons,2003,16,267,440,1,1785,119,148,0.38461538461538464,0.0,2,4.684210526315789,1,0
Falcons,2003,15,154,465,2,1592,29,125,0.09090909090909091,0.0,-31,2.8,0,0
Falcons,2003,14,380,231,2,1972,156,224,0.3333333333333333,0.0,6,5.135135135135135,1,0
Falcons,2003,13,243,236,1,1771,174,69,0.4666666666666667,0.0,-4,3.796875,0,0
Falcons,2003,12,282,347,2,1625,257,25,0.18181818181818182,0.0,-7,5.222222222222222,0,0
Falcons,2003,11,244,403,3,1462,76,168,0.08333333333333333,0.0,-3,4.357142857142857,0,0
Falcons,2003,10,274,320,0,1809,58,216,0.3333333333333333,0.0,20,4.491803278688525,1,0
Falcons,2003,9,278,430,2,1875,147,131,0.38461538461538464,0.0,-7,4.711864406779661,0,0
Falcons,2003,7,238,506,1,1310,108,130,0.25,0.0,-28,4.033898305084746,0,0
Giants,2003,17,175,251,5,1524,99,76,0.3125,0.0,-13,2.734375,0,0
Giants,2003,16,213,326,0,1651,159,54,0.23529411764705882,0.0,-16,3.610169491525424,0,0
Giants,2003,15,241,440,2,1644,130,111,0.1111111111111111,0.0,-38,4.381818181818182,0,0
Giants,2003,14,220,288,3,1372,100,120,0.3333333333333333,0.0,-13,4.074074074074074,0,0
Giants,2003,13,222,403,1,1253,198,24,0.2857142857142857,0.0,-17,4.111111111111111,0,0
Giants,2003,12,212,358,4,1349,133,79,0.3076923076923077,0.0,-6,3.925925925925926,0,0
Giants,2003,11,361,376,1,1907,252,109,0.35714285714285715,0.0,-18,5.084507042253521,0,0
Giants,2003,10,320,274,4,1791,196,124,0.3076923076923077,0.0,-20,4.848484848484849,0,0
Giants,2003,9,413,392,0,2069,298,115,0.4375,0.0,3,5.581081081081081,1,0
Giants,2003,8,450,359,1,1821,367,83,0.36363636363636365,0.0,12,6.617647058823529,1,0
Jaguars,2003,17,320,344,1,1718,163,157,0.38461538461538464,0.0,-7,5.245901639344262,0,0
Jaguars,2003,16,374,350,2,1923,131,243,0.46153846153846156,0.0,1,5.936507936507937,1,0
Jaguars,2003,15,354,296,2,1639,282,72,0.42857142857142855,0.0,-14,5.80327868852459,0,0
Jaguars,2003,14,390,124,0,2146,182,208,0.4117647058823529,0.0,27,5.571428571428571,1,0
Jaguars,2003,13,359,221,1,1890,224,135,0.3333333333333333,0.0,7,5.202898550724638,1,0
Jaguars,2003,12,330,282,2,1950,172,158,0.2857142857142857,0.0,-3,4.647887323943662,0,0
Jaguars,2003,11,271,246,2,1828,145,126,0.15384615384615385,0.0,-7,4.370967741935484,0,0
Jaguars,2003,10,353,394,2,1899,179,174,0.6428571428571429,0.0,5,5.693548387096774,1,0
Jaguars,2003,9,320,259,3,2093,186,134,0.21428571428571427,0.0,-7,4.507042253521127,0,0
Jaguars,2003,8,293,320,3,1246,239,54,0.5,0.0,-13,5.634615384615385,0,0
Jets,2003,17,285,397,0,1772,191,94,0.5384615384615384,0.0,-2,5.0,0,0
Jets,2003,16,321,271,5,1959,212,109,0.5625,0.0,-5,4.397260273972603,0,0
Jets,2003,15,319,231,1,1797,144,175,0.4375,0.0,6,5.229508196721311,1,0
Jets,2003,14,215,256,1,1721,127,88,0.375,0.0,-11,3.5833333333333335,0,0
Jets,2003,13,320,347,2,1878,223,97,0.4444444444444444,0.0,7,5.818181818181818,1,0
Jets,2003,12,282,330,1,1650,221,61,0.3076923076923077,0.0,3,4.548387096774194,1,0
Jets,2003,11,324,538,0,1268,192,132,0.14285714285714285,0.0,-7,9.529411764705882,0,0
Jets,2003,10,424,355,0,1645,269,155,0.42857142857142855,0.0,3,7.43859649122807,1,0
Jets,2003,9,392,413,4,2427,260,132,0.47368421052631576,0.0,-3,4.558139534883721,0,0
Jets,2003,8,377,306,2,1718,252,125,0.5555555555555556,0.0,-7,6.180327868852459,0,0
Lions,2003,17,342,194,2,2008,230,112,0.25,0.0,10,5.181818181818182,1,0
Lions,2003,16,106,384,1,1306,53,53,0.2727272727272727,0.0,-6,2.5853658536585367,0,0
Lions,2003,15,334,521,2,1809,197,137,0.5714285714285714,0.0,-28,5.0606060606060606,0,0
Lions,2003,14,276,375,0,1672,208,68,0.35294117647058826,0.0,-7,4.246153846153846,0,0
Lions,2003,13,266,320,1,2083,172,94,0.35294117647058826,0.0,8,3.911764705882353,1,0
Lions,2003,12,241,307,4,1571,167,74,0.38461538461538464,0.0,-10,4.016666666666667,0,0
Lions,2003,11,357,366,2,1665,276,81,0.3333333333333333,0.0,-21,5.409090909090909,0,0
Lions,2003,10,248,199,0,1800,231,17,0.3125,0.0,2,4.133333333333334,1,0
Lions,2003,9,229,265,2,1754,117,112,0.3076923076923077,0.0,10,4.2407407407407405,1,0
Lions,2003,8,260,261,2,1793,180,80,0.2857142857142857,0.0,-8,4.0625,0,0
Packers,2003,17,366,216,1,1752,104,262,0.46153846153846156,0.0,28,6.310344827586207,1,0
Packers,2003,16,548,298,0,2196,392,156,0.6,0.0,34,8.058823529411764,1,0
Packers,2003,15,361,424,1,1649,278,83,0.35714285714285715,0.0,17,6.016666666666667,1,0
Packers,2003,14,307,275,1,2124,210,97,0.29411764705882354,0.0,13,4.323943661971831,1,0
Packers,2003,13,320,266,5,1517,268,52,0.1111111111111111,0.0,-8,5.614035087719298,0,0
Packers,2003,12,379,192,3,2083,136,243,0.5333333333333333,0.0,10,5.921875,1,0
Packers,2003,11,282,285,1,2047,92,190,0.35294117647058826,0.0,7,4.2727272727272725,1,0
Packers,2003,10,309,282,3,1875,68,241,0.21428571428571427,0.0,-3,4.904761904761905,0,0
Packers,2003,9,451,323,1,1818,190,261,0.5,0.0,3,7.158730158730159,1,0
Packers,2003,7,372,370,4,1751,256,116,0.36363636363636365,0.0,-10,5.8125,0,0
Panthers,2003,17,251,175,2,2076,141,110,0.3333333333333333,0.0,13,3.585714285714286,1,0
Panthers,2003,16,384,106,2,2294,260,124,0.5,0.0,6,5.408450704225352,1,0
Panthers,2003,15,298,317,2,1326,231,67,0.375,0.0,3,5.8431372549019605,1,0
Panthers,2003,14,231,380,3,1717,141,90,0.35714285714285715,0.0,-6,3.9152542372881354,0,0
Panthers,2003,13,336,283,1,1806,200,136,0.3333333333333333,0.0,-9,5.6,0,0
Panthers,2003,12,244,319,2,1558,169,75,0.09090909090909091,0.0,-4,4.518518518518518,0,0
Panthers,2003,11,427,181,4,2056,317,110,0.3333333333333333,0.0,3,6.569230769230769,1,0
Panthers,2003,10,341,347,2,1791,263,78,0.38461538461538464,0.0,3,5.246153846153846,1,0
Panthers,2003,9,367,267,1,1785,193,174,0.4444444444444444,0.0,-4,6.327586206896552,0,0
Panthers,2003,8,368,294,0,2032,145,223,0.35714285714285715,0.0,3,5.492537313432836,1,0
Patriots,2003,17,321,256,1,1988,190,131,0.6153846153846154,0.0,31,4.6521739130434785,1,1
Patriots,2003,16,271,321,1,1641,138,133,0.2727272727272727,0.0,5,5.42,1,1
Patriots,2003,15,296,354,1,1961,212,84,0.5,0.0,14,4.352941176470588,1,1
Patriots,2003,14,228,134,1,1965,150,78,0.2777777777777778,0.0,12,3.3529411764705883,1,1
Patriots,2003,13,282,370,3,1679,226,56,0.5454545454545454,0.0,4,4.7,1,1
Patriots,2003,12,472,169,3,2630,344,128,0.35,0.0,3,5.130434782608695,1,1
Patriots,2003,11,268,291,1,1754,203,65,0.3888888888888889,0.0,12,4.39344262295082,1,1
Patriots,2003,9,419,277,2,1716,350,69,0.25,0.0,4,6.868852459016393,1,1
Patriots,2003,8,347,203,0,1989,253,94,0.2857142857142857,0.0,6,5.421875,1,1
Patriots,2003,7,332,326,2,2085,273,59,0.4,0.0,6,4.742857142857143,1,1
Raiders,2003,17,141,337,1,1642,0,141,0.1875,0.0,-7,2.389830508474576,0,0
Raiders,2003,16,298,548,3,1404,194,104,0.25,0.0,-34,4.806451612903226,0,0
Raiders,2003,15,265,319,0,1802,186,79,0.29411764705882354,0.0,8,4.015151515151516,1,0
Raiders,2003,14,161,399,3,1449,39,122,0.08333333333333333,0.0,-20,3.0961538461538463,0,0
Raiders,2003,13,262,287,3,1341,142,120,0.23076923076923078,0.0,-14,4.763636363636364,0,0
